date,nasdaq,PIH,FLWS,FCCY,SRCE,FUBC,VNET,TWOU,DGLD,JOBS,EGHT,AAON,DOX,UHAL,MTGE,CRMT,FOLD,BCOM,BOSC,CFFI,CHRW,KOOL,PLCE,JRJC,CHOP,HGSH,HTHT,IMOS,DJCO,SATS,WATT,INBK,FTLB,QABA,GOOG,oil_price,tbonds_rate,sp500
2012-12-13,2992.159912,,3.2800,7.0947,16.8773,5.7725,8.7300,,39.6800,23.1800,6.7000,8.5814,30.2311,112.0075,12.3278,37.6000,5.4800,2.7810,2.8400,27.6035,51.9101,149.4000,41.7023,11.4000,1.7100,3.7800,3.6619,8.5690,88.9300,17.0688,,12.4357,,22.3714,,106.01,1.74,1419.4500
2012-12-14,2971.330078,,3.3100,7.1277,16.8850,5.8783,8.6200,,39.8601,23.4700,7.2700,8.6067,30.2311,112.2864,12.3624,37.6000,5.8600,2.7810,3.9900,28.6136,51.8091,156.3200,41.4369,12.5000,2.0500,3.5201,3.9867,8.5432,88.9300,17.0789,,12.4295,,22.3802,,105.77,1.72,1413.5800
2012-12-17,3010.600098,,3.3800,7.2017,17.0247,5.9360,8.8500,,39.6100,23.3100,7.4700,8.6740,30.9970,112.9594,12.6194,38.0700,5.8400,2.5544,3.5000,28.5167,52.3733,166.0000,41.4278,11.6000,2.0500,3.4443,3.6452,8.9026,92.0000,17.1298,,12.4357,,22.6389,,106.07,1.78,1430.3600
2012-12-18,3054.530029,,3.4500,7.2017,17.2808,6.0996,9.0000,,41.3501,23.2800,7.4000,8.6530,31.4836,116.1613,12.5799,38.9200,5.6600,2.8781,4.7200,28.6379,53.5186,170.0200,41.4918,11.2220,1.8900,3.1200,3.7383,9.2190,93.7000,17.4859,,12.7466,,22.8440,,106.38,1.84,1446.7900
2012-12-19,3044.360107,,3.7200,7.4157,17.3816,6.0996,9.3800,,41.6600,23.7550,7.3997,8.5436,31.2583,114.3921,12.5848,39.0400,5.7700,2.8302,8.1900,28.6379,53.5860,173.4000,42.3338,11.1000,1.8900,2.9900,3.7096,9.2618,91.7500,17.3689,,12.7466,,23.1026,,107.1,1.82,1435.8101
2012-12-20,3050.389893,,3.7200,7.3170,17.3273,6.1289,9.2700,,43.1800,23.7500,7.4300,8.5057,31.1321,116.3536,12.5057,39.1900,3.0600,2.8302,5.9000,29.7853,53.6955,180.0000,41.9952,11.0000,1.8000,3.2500,3.7144,9.4066,91.1001,17.4605,,12.7466,,23.1159,,107.2,1.81,1443.6899
2012-12-21,3021.01001,,3.6400,7.2009,17.3040,6.0703,9.2300,,42.6562,23.5150,7.3900,8.4804,30.9069,116.2671,12.4613,39.0300,2.7600,2.6323,5.7000,31.1914,53.5607,176.5400,41.4644,11.0000,1.8600,3.1500,3.7885,9.3986,90.6000,17.4249,,12.7466,,23.1387,,106.63,1.77,1430.1500
2012-12-24,3012.600098,,3.6000,7.1606,17.1954,5.8161,8.8300,,42.5399,23.4100,7.3000,8.4510,30.9519,117.2382,12.4019,39.2300,2.7200,2.5604,5.8100,30.6661,53.3249,177.9800,40.9336,10.8000,1.8600,3.0300,3.6905,9.5611,90.6000,17.6589,,13.0575,,23.1387,,105.91,1.79,1426.6600
2012-12-26,2990.159912,,3.6200,7.1606,17.1721,5.9041,8.8500,,42.2360,23.5950,7.3400,8.4341,30.6906,117.2190,12.1994,39.1700,2.5300,2.5304,5.2500,31.3449,53.0470,179.9800,40.0642,11.0000,1.8700,3.1600,3.7049,9.5183,93.0000,17.2570,,13.2067,,22.8866,,106.92,1.77,1419.8300
2012-12-27,2985.909912,,3.7000,7.1606,17.2109,5.9041,9.0000,,41.9085,23.7700,7.3000,8.3500,30.5915,117.2863,12.2174,39.3800,2.6700,2.5783,4.8500,30.0843,52.8870,175.9800,40.3754,11.1990,1.8200,3.0400,3.6929,9.6808,93.0000,17.3587,,13.0575,,22.7155,,108.03,1.74,1418.1000
2012-12-28,2960.310059,,3.4800,7.2100,17.2032,5.8943,8.8600,,42.5400,23.1300,7.2900,8.5394,30.4016,117.3055,12.0584,39.5200,2.6000,2.5783,4.3212,30.5368,52.3396,172.0000,40.1558,10.8000,1.7700,2.9400,3.8697,9.3644,93.0000,17.1451,,13.0512,,22.9514,,107.87,1.73,1402.4301
2012-12-31,3019.51001,,3.6700,7.2100,17.1411,6.1094,9.6100,,41.2400,23.3750,7.3800,8.7835,30.7453,121.9304,12.0841,40.5200,2.6800,2.5312,4.5100,31.4661,53.2407,168.0000,40.5310,11.4000,1.7900,2.9300,4.0727,9.9226,92.5500,17.4096,,13.0575,,22.9905,,107.76,1.78,1426.1899
2013-01-02,3112.26001,,3.7800,7.2429,17.8162,6.1680,9.6800,,40.3914,24.0500,7.4700,8.9518,31.0528,126.7573,12.6173,40.9800,2.8400,2.7163,4.3300,31.7004,53.1902,170.0000,40.0642,12.5000,1.8400,2.9200,4.0321,10.1768,95.0000,17.8115,,13.2129,,23.4448,,108.96,1.86,1462.4200
2013-01-03,3100.570068,,3.6900,7.2906,17.6687,6.1876,9.5600,,41.9000,24.3150,7.4600,9.1075,31.0438,126.8342,12.7608,41.3000,3.3000,2.6863,4.3000,31.6358,52.4996,174.0000,42.0775,12.3000,1.8800,2.9700,3.8339,10.2452,95.9600,17.6335,,13.2129,,23.7869,,109.15,1.92,1459.3700
2013-01-04,3101.659912,,3.7100,7.4569,17.6687,6.1973,9.6500,,42.4400,26.5100,7.4900,9.1538,31.0980,127.7765,12.8634,41.4400,3.5800,2.6863,4.2100,30.7065,53.0891,174.0000,42.0043,12.7000,1.8800,2.9400,3.9843,10.2196,102.2400,17.6742,,13.0575,,24.0952,,108.68,1.93,1466.4700
2013-01-07,3098.810059,,3.6300,7.4733,17.5446,6.1973,9.7200,,43.1300,26.4000,7.6700,9.0528,31.1523,126.2092,12.8429,40.4900,3.5600,2.5843,4.0524,31.5792,53.1818,183.3800,41.7023,14.7000,1.8400,3.0300,4.0441,10.6215,102.6000,17.5470,,13.0575,,23.9130,,108.15,1.92,1461.8900
2013-01-08,3091.810059,,3.6500,7.4487,17.4748,6.1289,9.4400,,42.1600,26.2550,7.6900,9.0739,31.3242,124.3246,12.8070,41.2400,3.7400,2.5544,4.2600,31.5146,53.2323,170.0400,42.0775,14.5000,1.7700,3.0300,4.0202,10.4676,101.8700,17.5477,,12.7466,,23.8500,,108.72,1.89,1457.1500
2013-01-09,3105.810059,,3.6900,7.3910,17.4670,6.2071,9.4100,,42.4394,26.5900,7.6800,9.1412,31.3965,126.4303,12.8736,40.8500,3.9800,2.6623,4.3100,31.6843,54.0745,184.0000,42.9927,14.8000,1.8100,2.9400,4.0488,10.2965,100.9900,17.5572,,13.0575,,23.8139,,109.01,1.88,1461.0200
2013-01-10,3121.76001,,3.7100,7.7779,17.5523,6.1973,9.8300,,41.0800,26.3100,7.4800,9.2675,31.5503,126.5842,12.8839,40.6200,4.2200,2.6623,4.3899,32.9691,54.2176,193.9800,42.4619,14.8000,1.8100,2.9500,4.0680,10.0827,100.8500,17.5470,,13.3062,,23.9220,,109.3,1.91,1472.1200
2013-01-11,3125.6298829999996,,3.6800,7.7606,17.3894,6.1191,9.8200,,41.9200,26.1900,7.5900,9.3474,31.9935,126.4688,12.8839,40.5300,3.8600,2.7702,4.4700,33.2842,54.3524,188.0000,42.4802,14.9000,1.8400,2.9400,4.2805,10.0656,100.5000,17.5572,,13.6792,,23.6249,,108.2,1.89,1472.0500
2013-01-14,3117.5,,3.6100,7.7347,17.4903,6.1289,9.5800,,41.3900,26.5750,7.5400,9.5200,31.7584,126.7573,12.9915,40.6500,3.9700,2.6923,4.7000,33.0742,54.5713,199.3000,43.0476,15.5000,1.8800,2.8900,4.4903,9.8518,99.2000,17.4198,,13.8347,,23.6249,,108.06,1.89,1470.6801
2013-01-15,3110.780029,,3.6800,7.7433,17.4903,6.1876,9.5900,,40.5462,27.1200,7.8800,9.3895,31.8307,125.2957,13.2376,40.9500,4.1600,2.5903,5.0560,32.6216,55.0345,196.0000,43.3587,15.8000,1.9600,2.9800,4.3331,9.1164,99.3000,17.7657,,13.9901,,23.7779,,108.35,1.86,1472.3400
2013-01-16,3117.540039,,3.5600,7.6137,17.3972,6.1582,10.2500,,40.5200,26.6750,7.6500,9.2338,31.9031,123.7573,13.2017,40.6500,3.9400,2.6383,6.0800,32.5408,54.5124,193.9800,44.3470,16.0000,2.1600,2.9800,4.3283,9.6894,99.9900,17.8268,,13.9901,,23.8953,,107.75,1.84,1472.6300
2013-01-17,3136.0,,3.7000,7.7779,17.6299,6.1680,10.3600,,40.0965,27.0800,7.7200,9.3558,31.7584,126.6419,13.1607,41.0000,3.7500,2.6983,5.3500,32.8156,54.6387,197.9800,45.7106,15.1390,2.2900,3.1000,4.2997,9.7236,97.8900,17.9642,,14.3072,,24.0815,,108.01,1.89,1480.9399
2013-01-18,3134.709961,,3.6900,7.7779,17.6455,6.1778,10.3700,,40.1801,27.1050,7.8000,9.4821,31.6860,125.7573,13.2017,41.0100,3.7900,2.6983,4.8700,33.3327,55.1693,190.0200,45.7563,15.2010,2.2700,3.4000,4.4382,9.5098,97.3100,18.1066,,14.4254,,23.9355,,108.92,1.87,1485.9800
2013-01-22,3143.179932,,3.7600,7.7779,17.8239,6.2169,10.4800,,39.7500,27.4450,7.8400,9.5831,31.6679,126.4303,13.1812,40.4500,3.6900,2.4884,4.5200,33.7206,55.6409,186.0200,45.3537,15.3000,2.2700,3.8000,4.3856,9.4157,99.0700,18.2542,,14.4876,,24.1678,,109.48,1.86,1492.5601
2013-01-23,3153.669922,,3.7400,7.7779,17.0712,6.2071,10.4600,,40.1100,26.8650,7.7300,9.4526,31.7674,125.6227,13.2017,40.5800,3.6700,2.5184,4.5000,32.9772,55.3714,189.0000,45.2347,15.5000,2.3000,3.4500,4.2758,9.5098,99.3100,18.2185,,14.3632,,24.0480,,109.71,1.86,1494.8101
2013-01-24,3130.3798829999996,,3.7700,7.7779,17.2032,6.2169,10.2600,,41.4900,26.5550,7.9400,9.7388,31.9574,125.7284,13.1197,40.8500,3.6600,2.6563,4.3700,33.5752,56.6009,195.9800,45.3903,15.5000,2.1900,3.4500,4.2662,9.4328,99.4700,18.3305,,14.5808,,23.9130,,109.88,1.88,1494.8199
2013-01-25,3149.709961,,3.7600,7.7606,17.1566,6.1387,10.0300,,42.0700,26.5850,7.0800,9.5074,32.6086,127.3053,12.9249,40.8800,3.6200,2.6563,4.1700,33.4297,56.5841,190.0000,45.9668,15.5000,2.2700,3.5000,4.2543,9.5696,97.0900,18.4119,,14.5187,,23.9400,,110.2,1.98,1502.9600
2013-01-28,3154.300049,,3.7400,7.7952,17.3273,6.2462,10.0700,,42.3949,26.7100,6.5100,9.4821,32.7805,128.9303,13.1248,40.6200,3.5300,2.4584,4.3100,33.1307,56.8536,194.0000,45.7106,15.6000,2.2000,4.0000,4.3785,9.5525,98.9000,18.8697,,14.6119,,23.9616,,110.15,2.0,1500.1801
2013-01-29,3153.659912,,3.7500,7.7001,17.3428,6.2755,10.0400,,41.8100,26.6300,6.4500,9.6042,32.5905,129.3534,13.2530,39.8200,3.6100,2.4224,4.2601,32.8560,57.1988,197.9600,45.3354,15.0000,2.3200,3.8800,4.3307,9.4242,99.2300,18.4984,,15.0783,,24.0818,,110.52,2.03,1507.8400
2013-01-30,3142.310059,,3.7200,7.8211,17.1411,6.2267,9.9500,,40.7580,27.1550,6.4700,9.4947,32.4639,126.3150,13.4017,39.2200,3.6700,2.3865,4.1700,32.4277,56.5420,195.5200,45.4543,14.8000,2.2700,3.8801,4.3522,9.3815,98.5100,18.6408,,15.0783,,24.0390,,111.43,2.03,1501.9600
2013-01-31,3142.1298829999996,,4.0200,7.7779,17.6687,6.2755,9.9200,,41.6500,27.0000,6.6200,9.5705,32.2830,129.2861,13.3709,39.8200,3.8000,2.3565,4.2500,32.8398,55.7082,187.9800,45.6099,15.0000,2.2800,3.8900,4.3379,9.3045,99.4600,18.5085,,15.2337,,24.1291,,112.3,2.02,1498.1100
2013-02-01,3179.100098,,4.0100,7.6915,17.9189,6.2951,9.8100,,41.3699,26.8650,7.0150,9.7262,32.3101,129.0649,13.5606,40.1900,3.7500,2.3565,4.2500,32.6459,56.3314,193.3200,45.3262,14.4000,2.3300,3.7100,4.4286,9.5611,98.7100,18.9410,,15.5446,,24.4388,,112.62,2.04,1513.1700
2013-02-04,3131.169922,,3.8300,7.8211,17.7078,6.2658,9.5800,,40.9701,26.8050,7.0000,9.6799,32.1021,126.8726,13.4119,39.9000,3.6800,2.3205,4.4400,31.9913,55.6072,188.0000,45.1981,14.6000,2.2600,3.7400,4.4358,9.5440,98.7000,18.3966,,15.5446,,24.1471,,112.99,2.0,1495.7100
2013-02-05,3171.580078,,3.8000,7.5826,17.9502,6.2658,9.6900,,41.0200,27.1050,7.1100,9.7977,32.4910,130.7572,13.4324,40.3000,3.8100,2.6623,4.3799,31.8136,56.4325,187.5800,46.3695,13.6000,2.2000,3.7300,4.5672,10.1512,99.0000,19.0987,,15.7000,,24.4262,,112.68,2.04,1511.2900
2013-02-06,3168.47998,,3.8900,7.5705,17.8876,6.2560,9.8300,,40.6700,27.3500,6.8500,9.9871,32.2830,131.7475,13.2991,40.4100,3.7600,2.7582,4.3600,32.5247,50.9501,180.0000,46.0309,13.8000,2.2500,4.1400,4.6795,10.2538,98.9900,18.9817,,15.7000,,24.3541,,113.1,2.0,1512.1200
2013-02-07,3165.1298829999996,,3.9600,7.6310,18.0206,6.2755,9.7800,,41.0900,26.9250,6.8800,9.9366,32.2106,132.3245,12.9351,40.1200,3.6900,2.7942,4.4400,32.0883,50.4701,187.9800,46.3146,13.8000,2.4500,4.2400,4.6580,9.9972,98.9900,19.6481,,16.0109,,24.4352,,113.67,1.99,1509.3900
2013-02-08,3193.8701170000004,,4.0000,7.6482,17.9971,6.3342,9.8500,,41.3500,27.5700,6.8100,9.9829,32.4549,133.0168,13.0479,41.0500,3.7000,2.8062,4.7197,32.5974,50.2932,189.9600,46.6440,14.0000,2.5000,4.2900,4.6365,9.9801,98.0000,19.8160,,16.1664,,24.5342,,114.44,1.99,1517.9301
2013-02-11,3192.0,,3.9900,7.7260,18.1144,6.4222,9.7800,,42.7640,27.7550,6.7300,9.9871,32.3734,136.8821,13.6221,41.1400,3.7100,2.8283,4.6600,32.0237,49.9732,197.2000,46.8362,13.9000,2.4400,4.2000,4.5887,9.8689,98.0000,19.6380,,16.3218,,24.4082,,114.36,1.99,1517.0100
2013-02-12,3186.48999,,4.0800,7.7779,17.9893,6.1876,9.9000,,42.5800,28.5250,6.6700,10.0545,32.5905,138.6224,13.1761,41.4400,4.0300,2.8283,4.5358,32.9691,49.7963,196.0000,46.8087,13.3000,2.5100,4.0000,4.5863,9.8005,98.5000,19.8059,,16.9001,,24.7440,,114.3,2.02,1519.4301
2013-02-13,3196.8798829999996,,4.1300,7.8470,18.0987,6.0214,9.8400,,43.3200,27.9800,6.8000,10.0966,32.7624,142.2185,13.3658,41.5000,3.8250,2.9081,4.5000,32.8560,49.5268,180.9800,46.6715,14.0000,2.5100,4.1000,4.5696,10.0400,101.0000,19.6685,,17.0680,,24.7055,,114.94,2.05,1520.3300
2013-02-14,3198.659912,,4.2800,7.8643,18.0596,6.1387,9.8500,,43.8200,28.0800,6.7500,10.0839,32.6358,139.8435,13.3145,41.6800,3.8900,2.9940,4.2600,32.3226,48.9121,184.0000,46.5891,14.1000,2.6300,3.9700,4.6484,10.0656,99.2700,19.5159,,17.0742,,24.7862,,114.67,2.0,1521.3800
2013-02-15,3192.030029,,4.2100,7.8643,18.0284,6.0018,9.8500,,46.0400,28.0150,6.7300,10.0166,32.6267,145.9781,13.3402,41.5600,2.8900,2.9081,3.4500,32.3954,48.6594,182.0200,46.5891,13.6000,2.7400,4.0400,4.6174,9.9288,98.3677,19.7855,,17.0742,,24.7134,,114.23,2.01,1519.7900
2013-02-19,3213.590088,,4.3500,7.7952,18.0753,6.0996,9.9300,,46.4499,28.0700,6.8350,10.1934,32.6810,149.3241,13.3555,45.9300,2.9700,2.9827,3.4000,32.9206,49.1563,181.9800,47.2297,13.4000,2.9400,4.0468,4.6006,9.4584,99.3900,20.0348,,17.0742,,24.8223,,113.62,2.03,1530.9399
2013-02-20,3164.409912,,4.2300,7.8211,17.7626,5.9725,9.7100,,49.9701,28.7150,6.6600,10.0040,32.3554,146.1127,13.2786,47.5500,2.7800,3.0221,3.4800,32.1691,49.2405,174.0200,46.5983,13.2980,2.9500,3.9700,4.2614,9.2019,98.5100,20.1213,,17.0928,,24.8916,,113.28,2.02,1511.9500
2013-02-21,3131.48999,,4.2500,7.8211,18.0206,5.9921,9.6800,,48.8800,27.8700,6.3300,10.0587,32.1744,142.3243,12.9710,47.2200,2.8500,2.7942,3.4199,31.9994,48.4405,182.0000,46.0309,13.9000,2.7700,3.9400,4.2113,9.1249,100.2800,20.0043,,17.2483,,24.4982,,111.27,1.99,1502.4200
2013-02-22,3161.820068,,4.3000,7.8211,18.3997,6.1778,9.7750,,48.5800,28.0500,6.3700,10.2354,32.4458,145.2858,13.0684,46.8300,2.7900,2.7942,3.2500,32.8721,48.8194,187.9600,43.8849,13.8000,3.0100,4.0100,4.2925,9.1762,100.5000,19.5159,,18.0317,,24.6963,,110.94,1.97,1515.6000
2013-02-25,3116.25,,4.2000,7.8297,17.9815,6.0703,9.7400,,47.1800,28.2100,6.1600,10.0503,32.2197,141.2474,13.0069,46.0600,2.6500,2.7882,3.1000,31.3772,47.8089,176.0000,41.8945,14.4200,2.8900,4.0578,4.2375,9.0651,99.0300,19.1648,,18.4048,,24.1922,,111.2,1.88,1487.8500
2013-02-26,3129.649902,,4.3000,7.7001,18.1925,6.0018,9.7200,,45.4100,27.7100,6.2000,10.1365,32.5724,141.8051,13.1812,46.6500,2.7700,2.7702,2.9452,32.3711,47.1436,180.4000,40.9153,14.3000,2.7700,3.9333,4.3164,9.0394,102.0000,19.2106,,17.7208,,24.3812,,110.1,1.88,1496.9399
2013-02-27,3162.26001,,4.3200,7.7001,18.3098,5.9041,9.7300,,46.9400,27.8300,6.1600,10.2312,32.9885,145.0069,13.2017,47.2800,2.7500,2.6941,2.9452,32.1853,48.4573,187.9600,41.1990,14.8000,2.9400,4.0500,4.4239,9.1933,103.9500,19.4599,,16.4773,,24.5252,,109.69,1.91,1515.9900
2013-02-28,3160.189941,,4.3000,7.8124,18.4193,5.9432,9.6900,,48.4360,27.7550,6.0500,10.1260,32.9885,144.9108,13.1761,47.7600,2.6800,2.6941,3.0400,32.2822,48.3133,185.9600,41.6017,14.6000,2.7700,5.0800,4.3976,9.2789,100.5300,19.2513,,15.5384,,24.5882,,108.62,1.89,1514.6801
2013-03-01,3169.73999,,4.5100,7.7174,18.6069,5.9236,9.6900,,48.7900,27.8950,6.6600,10.2902,33.0699,145.0935,13.3709,47.7800,2.6900,2.6383,3.1200,31.5711,48.3472,182.0200,41.6840,14.3900,2.7200,4.4102,4.4812,9.1762,101.3500,19.1699,,15.9177,,24.5288,,106.79,1.86,1518.2000
2013-03-04,3182.030029,,4.4700,7.8210,18.5835,5.9432,9.7200,,48.9499,27.8000,6.7800,10.2228,32.8800,149.5645,13.5375,47.8100,2.6400,2.7043,2.8800,31.6924,48.3472,174.0000,41.6749,13.7200,2.6568,5.4100,4.3809,9.0137,102.4000,19.0580,,16.1664,,24.7413,,106.12,1.88,1525.2000
2013-03-05,3224.1298829999996,,4.6400,7.7691,18.4740,5.9627,9.7000,,48.7440,27.9750,6.7900,10.3701,32.8529,150.8145,13.5657,48.5100,2.6800,2.8961,2.7900,31.9671,48.7539,175.0000,42.3978,13.5010,2.6700,4.5980,4.4215,9.1078,102.0100,19.4039,,15.7125,,24.9033,,106.99,1.9,1539.7900
2013-03-06,3222.3701170000004,,4.7100,7.6837,18.4505,5.9627,9.8100,,48.0800,27.8000,6.8200,10.3701,32.9252,152.7087,13.4837,48.1700,2.8000,2.9201,2.8828,31.9671,48.4912,180.0200,42.5168,13.5000,2.6500,5.2100,4.6030,9.1506,103.5000,19.4192,,15.3581,,24.9754,,107.64,1.95,1541.4600
2013-03-07,3232.090088,,4.7700,7.6837,18.6929,5.9432,9.6800,,48.7500,27.8750,6.8600,10.4838,32.6177,152.1606,13.4427,48.1700,2.7900,2.9201,2.6600,32.0156,48.2370,178.0000,43.0567,13.6000,2.4100,4.8400,3.9437,9.3729,104.9900,19.4904,,15.3581,,25.0474,,107.31,2.0,1544.2600
2013-03-08,3244.3701170000004,,4.9000,7.6915,18.6069,5.9921,9.6400,,48.5500,28.1400,6.8500,10.5385,32.5996,152.5933,13.3812,48.4900,2.9400,2.9201,2.6600,32.1772,48.2963,174.0000,44.2006,13.6000,2.5300,4.9300,4.1181,9.0907,103.5000,19.5006,,15.6627,,25.2275,,107.06,2.06,1551.1801
2013-03-11,3252.8701170000004,,5.1000,7.7779,18.7554,5.9139,9.4100,,48.5600,28.2100,6.7000,10.5553,32.8076,151.6799,13.3607,48.2200,2.9700,2.9201,3.8460,32.2176,48.2963,170.0000,44.3928,13.8000,2.5700,5.1000,4.0990,8.8256,101.5800,19.5159,,15.5135,,25.2455,,106.96,2.07,1556.2200
2013-03-12,3242.320068,,5.0300,7.7779,18.8024,6.0996,9.0900,,47.1600,28.3150,6.5600,10.4459,32.6900,151.4876,13.4632,47.6900,3.1000,2.9201,3.9700,32.4035,48.5929,165.9800,43.7431,13.6600,2.4300,5.1200,3.9843,8.9282,102.5100,19.4396,,15.5757,,25.1644,,106.51,2.03,1552.4800
2013-03-13,3245.1201170000004,,5.0300,7.6482,19.0447,6.0116,9.0400,,47.4795,28.7000,6.6600,10.7321,32.5272,152.5645,13.4735,47.4900,3.3500,2.9201,3.6301,33.3570,50.0502,166.4000,44.8687,13.7990,2.3800,5.5600,3.9915,8.8342,103.9900,19.4396,,15.4824,,25.2995,,106.05,2.04,1554.5200
2013-03-14,3258.929932,,5.0600,7.6915,19.1229,6.1485,9.0800,,47.6200,29.0000,6.8900,10.9888,32.6719,157.2663,13.4427,47.6800,3.4400,2.8482,3.4200,33.2837,50.1604,172.7800,44.8229,13.5000,2.3200,5.2100,3.9007,8.8239,103.7300,19.5973,,15.4824,,25.5066,,105.88,2.04,1563.2300
2013-03-15,3249.070068,,5.0400,7.7701,19.1463,6.1289,8.8800,,47.3000,28.7300,7.0100,11.0014,32.4639,159.8143,13.4888,48.3100,3.3200,2.8482,3.4400,33.7313,50.2790,174.0000,44.2647,13.2000,2.3200,6.3900,3.7956,8.9026,103.0700,19.4599,,14.4254,,25.6956,,106.62,2.01,1560.7000
2013-03-18,3237.590088,,4.9200,7.5705,18.8571,6.2071,8.7500,,46.0600,28.7600,6.9000,11.0561,32.4277,164.7085,13.5247,48.3300,3.4500,2.8782,3.5500,33.4139,50.1519,174.0000,43.7431,13.5000,2.2000,6.9700,3.8816,9.4584,102.1700,19.5769,,14.8917,,25.3625,,106.36,1.96,1552.1000
2013-03-19,3229.100098,,5.0300,7.5877,18.9431,6.1485,8.7500,,45.6800,28.8750,6.9100,11.0477,32.3463,169.6315,13.2169,48.4000,3.3800,2.9621,3.2900,33.6255,50.0248,172.2000,42.4436,13.7000,2.0300,7.1500,3.8267,9.8262,102.0000,19.7702,,14.7176,,25.4345,,106.52,1.92,1548.3400
2013-03-20,3254.189941,,5.0900,7.5877,18.7836,6.2951,9.0300,,46.0500,29.2400,7.0300,11.4265,32.4368,170.6699,13.2089,49.4600,3.3800,3.1480,3.1901,33.9673,49.7283,173.9800,42.8188,13.2000,1.8690,7.7100,3.7479,10.0058,103.8800,19.3327,,15.2337,,25.6776,,105.85,1.96,1558.7100
2013-03-21,3222.600098,,5.0900,7.5877,18.7242,6.2755,9.2500,,45.2460,28.9700,6.9400,11.4223,32.2106,166.9969,13.2009,48.9600,3.2300,3.1180,3.1500,33.7801,48.6691,171.9600,41.8945,13.5000,1.8400,7.6900,3.9270,10.0314,103.0100,19.3887,,16.1291,,25.4997,,105.69,1.95,1545.8000
2013-03-22,3245.0,,4.9700,7.6223,18.7633,6.2951,9.2700,,45.8100,29.3650,6.9700,11.4728,32.1925,167.6411,13.3336,48.6700,3.2400,3.1435,3.2300,33.7069,49.2284,172.0000,41.6749,13.5000,2.0100,7.7500,3.9414,10.2196,103.6500,19.6380,,16.0041,,25.5790,,105.13,1.93,1556.8900
2013-03-25,3235.300049,,5.0500,7.6827,18.8649,6.2462,9.3200,,46.1700,29.5450,6.8500,11.4770,32.1292,169.2468,13.4026,48.4900,3.1400,3.3399,3.4000,33.6174,49.6266,164.0200,42.0867,13.6000,2.0100,8.3500,3.8888,10.2709,104.7400,19.7499,,15.2337,,25.6061,,105.48,1.93,1551.6899
2013-03-26,3252.47998,,5.0400,7.6828,18.7867,6.3049,9.3300,,46.5100,29.8900,6.7300,11.4475,32.3915,170.5930,13.4504,47.9900,3.0900,3.4478,3.1600,34.1708,49.9994,171.9600,40.7323,13.5010,1.9500,9.0500,3.9461,10.2709,110.2400,19.6634,,14.9228,,25.5880,,105.86,1.92,1563.7700
2013-03-27,3256.52002,,5.0500,7.6003,18.5287,6.3342,9.5000,,46.0700,29.9200,6.7400,11.5528,32.5277,168.9872,13.5619,47.8900,3.0900,3.5977,3.1999,34.0731,50.1180,181.9800,41.0068,13.5000,1.9200,9.1000,3.9390,10.5274,107.8800,19.6990,,14.4005,,25.6241,,106.79,1.87,1562.8500
2013-03-28,3267.52002,,4.9700,7.4927,18.5287,6.3146,9.4000,,46.8240,29.7050,6.8500,11.6117,32.9090,166.8623,13.7158,46.7400,3.1700,3.5977,3.2000,33.3244,50.3807,170.0000,41.0160,13.5000,1.9400,9.6100,3.9318,11.3912,111.0000,19.8262,,15.9589,,25.8406,,107.23,1.87,1569.1899
2013-04-01,3239.169922,,4.8800,7.7692,18.4975,6.2560,9.1400,,46.6400,29.6600,6.7000,11.5317,32.6367,163.6027,13.8007,46.6200,2.9800,3.6157,3.2000,33.4790,49.6520,170.0000,41.1349,13.3010,1.8900,10.4200,3.8243,11.0149,112.1000,19.5260,,15.5538,,25.2273,,106.97,1.86,1562.1700
2013-04-02,3254.860107,,5.0000,7.6085,18.2942,6.2560,9.1900,,48.6599,29.7800,6.6600,11.2708,32.6276,161.6028,13.8644,46.6500,3.0900,3.9215,4.7300,32.9419,49.6859,177.7800,41.3180,13.6000,1.7000,10.7400,3.7670,10.7583,119.9900,19.8160,,15.4603,,25.1208,,108.16,1.88,1570.2500
2013-04-03,3218.600098,,4.9600,7.6102,17.9893,6.1582,9.3000,,50.3100,29.5700,6.4700,11.3550,32.1373,157.7471,13.6893,46.4600,3.2900,4.0774,4.1200,32.9582,49.2623,166.0000,42.0501,13.7000,1.6799,11.0000,3.7144,10.5702,113.5000,19.2818,,14.9616,,24.7402,,106.8,1.83,1553.6899
2013-04-04,3224.97998,,5.0200,7.6396,17.9971,6.2462,9.2700,,50.7860,30.0450,6.5300,11.4980,32.3461,159.0451,13.8007,46.6300,3.1600,3.9347,3.5400,33.3651,49.5673,171.5800,43.9352,13.5000,1.5200,10.6100,3.7168,10.7241,113.3400,19.4548,,14.4940,,24.8575,,104.21,1.78,1559.9800
2013-04-05,3203.860107,,5.0000,7.5791,17.9971,6.1485,9.2200,,48.2596,29.5600,6.5700,11.4307,32.0012,158.0355,13.8804,45.9300,3.1000,3.9347,3.4997,33.0722,49.9740,174.0000,44.1000,13.3500,1.6500,10.2900,3.6069,10.8011,104.9900,19.0224,,14.7746,,24.8252,,103.1,1.72,1553.2800
